TransactionID,Amount,TransactionType,Location,IsFraud
39606,93.8,POS Purchase,Chennai,0
39607,54.48,Online Payment,Chennai,0
39608,282.55,Transfer,Delhi,0
39609,318.22,Withdrawal,Hyderabad,0
39610,69.83,POS Purchase,Chennai,0
39611,77.45,Online Payment,Mumbai,0
39612,128.96,Transfer,Bangalore,0
39613,61.11,POS Purchase,Delhi,0
39614,21.08,Online Payment,Chennai,0
39615,137.42,Transfer,Chennai,0
39616,133.86,Withdrawal,Mumbai,0
39617,28.1,Online Payment,Bangalore,0
39618,178.93,Withdrawal,Mumbai,0
39619,95.1,Online Payment,Mumbai,0
39620,26.96,Withdrawal,Bangalore,0
39621,105.57,Transfer,Mumbai,0
39622,26.61,Withdrawal,Mumbai,0
39623,30.82,Withdrawal,Mumbai,0
39624,188.39,Withdrawal,Bangalore,0
39625,265.2,Transfer,Mumbai,0
39626,29.69,POS Purchase,Bangalore,0
39627,263.18,POS Purchase,Chennai,0
39628,27.29,Online Payment,Chennai,0
39629,12.47,POS Purchase,Mumbai,0
39630,6.0,Withdrawal,Hyderabad,0
39631,27.72,Transfer,Chennai,0
39632,48.65,POS Purchase,Bangalore,0
39633,262.48,Transfer,Chennai,0
39634,27.73,Withdrawal,Chennai,0
39635,45.49,POS Purchase,Mumbai,0
39636,132.48,Online Payment,Bangalore,0
39637,35.96,Online Payment,Hyderabad,0
39638,115.32,Withdrawal,Bangalore,0
39639,56.58,Transfer,Chennai,0
39640,21.87,Withdrawal,Chennai,0
39641,132.45,POS Purchase,Mumbai,0
39642,2.74,Transfer,Hyderabad,0
39643,34.58,Transfer,Delhi,0
39644,44.03,Transfer,Hyderabad,0
39645,61.29,Transfer,Bangalore,0
39646,113.9,POS Purchase,Mumbai,0
39647,61.51,Transfer,Delhi,0
39648,90.22,Transfer,Delhi,0
39649,90.58,Withdrawal,Bangalore,0
39650,46.72,Online Payment,Mumbai,0
39651,271.77,Transfer,Delhi,0
39652,312.02,Online Payment,Mumbai,0
39653,87.19,Transfer,Bangalore,0
39654,7.44,Transfer,Bangalore,0
39655,67.56,Withdrawal,Mumbai,0
39656,20.39,Online Payment,Bangalore,0
39657,66.01,Withdrawal,Bangalore,0
39658,20.89,POS Purchase,Delhi,0
39659,121.69,Online Payment,Mumbai,0
39660,8.38,Online Payment,Bangalore,0
39661,306.41,Withdrawal,Hyderabad,0
39662,21.74,Transfer,Hyderabad,0
39663,108.07,Transfer,Bangalore,0
39664,248.85,POS Purchase,Chennai,0
39665,28.49,Transfer,Hyderabad,0
39666,272.26,Online Payment,Delhi,0
39667,49.21,Online Payment,Delhi,0
39668,323.22,POS Purchase,Delhi,0
39669,355.31,POS Purchase,Bangalore,0
39670,20.84,Withdrawal,Bangalore,0
39671,177.84,Online Payment,Hyderabad,0
39672,21.5,Online Payment,Delhi,0
39673,25.68,POS Purchase,Delhi,0
39674,8.79,POS Purchase,Chennai,0
39675,17.02,Online Payment,Bangalore,0
39676,100.03,POS Purchase,Hyderabad,0
39677,59.65,Transfer,Hyderabad,0
39678,156.52,Withdrawal,Bangalore,0
39679,40.35,Transfer,Delhi,0
39680,346.17,Withdrawal,Mumbai,0
39681,5.12,POS Purchase,Hyderabad,0
39682,6.5,Online Payment,Bangalore,0
39683,120.86,Transfer,Delhi,0
39684,218.51,Transfer,Delhi,0
39685,158.72,POS Purchase,Delhi,0
39686,67.3,Transfer,Chennai,0
39687,31.42,Online Payment,Delhi,0
39688,1.35,Withdrawal,Chennai,0
39689,71.22,Transfer,Bangalore,0
39690,64.56,Withdrawal,Delhi,0
39691,42.2,Withdrawal,Bangalore,0
39692,86.29,Online Payment,Hyderabad,0
39693,130.5,POS Purchase,Delhi,0
39694,120.69,Online Payment,Chennai,0
39695,30.55,Online Payment,Hyderabad,0
39696,88.02,Withdrawal,Bangalore,0
39697,16.11,POS Purchase,Mumbai,0
39698,12.97,Online Payment,Bangalore,0
39699,154.11,POS Purchase,Hyderabad,0
39700,118.33,Online Payment,Hyderabad,0
39701,146.07,Online Payment,Hyderabad,0
39702,16.54,Withdrawal,Delhi,0
39703,246.06,Withdrawal,Bangalore,0
39704,14.28,Withdrawal,Bangalore,0
39705,204.05,POS Purchase,Chennai,0
39706,43.45,Online Payment,Bangalore,0
39707,11.14,Transfer,Chennai,0
39708,33.79,Withdrawal,Mumbai,0
39709,20.02,POS Purchase,Delhi,0
39710,67.47,POS Purchase,Bangalore,0
39711,299.07,Online Payment,Mumbai,0
39712,39.73,Transfer,Bangalore,0
39713,94.7,Transfer,Chennai,0
39714,222.3,Transfer,Mumbai,0
39715,99.45,Transfer,Bangalore,0
39716,44.97,Withdrawal,Mumbai,0
39717,469.28,Transfer,Mumbai,0
39718,20.75,Withdrawal,Delhi,0
39719,74.08,Transfer,Delhi,0
39720,159.31,Withdrawal,Mumbai,0
39721,0.06,Withdrawal,Bangalore,0
39722,121.08,Transfer,Mumbai,0
39723,30.99,POS Purchase,Bangalore,0
39724,18.6,Transfer,Chennai,0
39725,32.05,Withdrawal,Hyderabad,0
39726,340.57,Withdrawal,Bangalore,0
39727,222.5,POS Purchase,Delhi,0
39728,24.05,Online Payment,Bangalore,0
39729,12.45,Online Payment,Hyderabad,0
39730,45.28,POS Purchase,Mumbai,0
39731,89.73,POS Purchase,Chennai,0
39732,201.85,Transfer,Chennai,0
39733,338.4,Withdrawal,Hyderabad,0
39734,139.09,Online Payment,Chennai,0
39735,91.38,Transfer,Bangalore,0
39736,15.35,Online Payment,Mumbai,0
39737,7.69,Transfer,Bangalore,0
39738,90.64,Withdrawal,Hyderabad,0
39739,77.45,Transfer,Delhi,0
39740,187.14,Withdrawal,Chennai,0
39741,38.95,Transfer,Hyderabad,0
39742,4.05,Withdrawal,Mumbai,0
39743,55.11,Transfer,Delhi,0
39744,347.97,Transfer,Mumbai,0
39745,158.76,Withdrawal,Bangalore,0
39746,3.44,POS Purchase,Delhi,0
39747,207.69,POS Purchase,Chennai,0
39748,63.81,Transfer,Delhi,0
39749,45.38,Withdrawal,Bangalore,0
39750,42.58,Online Payment,Chennai,0
39751,90.42,Online Payment,Bangalore,0
39752,75.63,Online Payment,Bangalore,0
39753,106.89,Online Payment,Chennai,0
39754,85.25,Online Payment,Chennai,0
39755,15.54,Withdrawal,Bangalore,0
39756,29.74,Transfer,Bangalore,0
39757,183.9,Online Payment,Chennai,0
39758,108.84,POS Purchase,Bangalore,0
39759,59.49,POS Purchase,Mumbai,0
39760,20.16,Online Payment,Mumbai,0
39761,0.77,POS Purchase,Mumbai,0
39762,37.38,Withdrawal,Mumbai,0
39763,5.64,Online Payment,Bangalore,0
39764,65.83,Transfer,Bangalore,0
39765,172.49,Withdrawal,Delhi,0
39766,33.6,POS Purchase,Delhi,0
39767,188.23,Online Payment,Delhi,0
39768,121.93,Withdrawal,Delhi,0
39769,13.38,Withdrawal,Bangalore,0
39770,103.44,Withdrawal,Delhi,0
39771,16.45,Withdrawal,Bangalore,0
39772,106.36,Withdrawal,Mumbai,0
39773,15.4,POS Purchase,Bangalore,0
39774,49.84,Online Payment,Delhi,0
39775,83.61,Withdrawal,Bangalore,0
39776,5.17,Withdrawal,Bangalore,0
39777,16.64,POS Purchase,Chennai,0
39778,38.63,Transfer,Delhi,0
39779,62.05,Online Payment,Hyderabad,0
39780,195.54,Online Payment,Hyderabad,0
39781,20.74,Transfer,Bangalore,0
39782,42.69,Online Payment,Chennai,0
39783,64.58,Online Payment,Bangalore,0
39784,35.07,Transfer,Delhi,0
39785,98.28,Online Payment,Mumbai,0
39786,29.65,POS Purchase,Bangalore,0
39787,147.99,Withdrawal,Hyderabad,0
39788,70.35,Online Payment,Bangalore,0
39789,9.03,Online Payment,Delhi,0
39790,98.62,Withdrawal,Delhi,0
39791,84.22,Withdrawal,Hyderabad,0
39792,41.34,Online Payment,Hyderabad,0
39793,1.12,POS Purchase,Chennai,0
39794,22.4,Withdrawal,Chennai,0
39795,52.04,Withdrawal,Mumbai,0
39796,22.3,Transfer,Hyderabad,0
39797,86.15,POS Purchase,Chennai,0
39798,124.59,Withdrawal,Hyderabad,0
39799,193.81,Withdrawal,Bangalore,0
39800,104.12,Online Payment,Chennai,0
39801,116.8,Withdrawal,Hyderabad,0
39802,93.76,Withdrawal,Hyderabad,0
39803,423.26,Transfer,Bangalore,0
39804,30.25,POS Purchase,Hyderabad,0
39805,30.96,Withdrawal,Chennai,0
39806,13.51,POS Purchase,Chennai,0
39807,66.49,POS Purchase,Mumbai,0
39808,10.11,POS Purchase,Mumbai,0
39809,31.49,Transfer,Chennai,0
39810,65.91,Withdrawal,Mumbai,0
39811,316.05,Transfer,Mumbai,0
39812,331.91,POS Purchase,Bangalore,0
39813,136.16,Online Payment,Delhi,0
39814,49.31,Withdrawal,Mumbai,0
39815,200.37,Withdrawal,Delhi,0
39816,208.31,POS Purchase,Mumbai,0
39817,241.01,POS Purchase,Delhi,0
39818,102.17,POS Purchase,Hyderabad,0
39819,22.54,POS Purchase,Delhi,0
39820,9.55,Online Payment,Delhi,0
39821,246.25,Transfer,Hyderabad,0
39822,5.71,Withdrawal,Hyderabad,0
39823,35.08,POS Purchase,Mumbai,0
39824,66.74,Transfer,Mumbai,0
39825,2.22,Online Payment,Delhi,0
39826,237.42,Transfer,Chennai,0
39827,33.84,POS Purchase,Delhi,0
39828,2.89,Transfer,Chennai,0
39829,504.99,Transfer,Hyderabad,0
39830,37.31,Online Payment,Delhi,0
39831,209.37,Withdrawal,Mumbai,0
39832,60.42,Online Payment,Bangalore,0
39833,108.8,POS Purchase,Mumbai,0
39834,27.59,Withdrawal,Bangalore,0
39835,69.89,Transfer,Chennai,0
39836,29.79,POS Purchase,Mumbai,0
39837,301.76,Transfer,Delhi,0
39838,6.29,Transfer,Bangalore,0
39839,32.11,Transfer,Hyderabad,0
39840,223.59,Transfer,Delhi,0
39841,65.4,Transfer,Mumbai,0
39842,91.65,Withdrawal,Hyderabad,0
39843,105.47,POS Purchase,Hyderabad,0
39844,7.36,Online Payment,Hyderabad,0
39845,1.79,Transfer,Hyderabad,0
39846,277.81,Withdrawal,Delhi,0
39847,31.68,Online Payment,Chennai,0
39848,47.85,Online Payment,Hyderabad,0
39849,114.6,Transfer,Chennai,0
39850,26.96,POS Purchase,Chennai,0
39851,132.08,Transfer,Mumbai,0
39852,61.29,Transfer,Delhi,0
39853,194.22,Withdrawal,Hyderabad,0
39854,32.65,Online Payment,Bangalore,0
39855,22.79,POS Purchase,Mumbai,0
39856,178.19,POS Purchase,Delhi,0
39857,39.5,Online Payment,Delhi,0
39858,53.08,Transfer,Chennai,0
39859,157.85,Online Payment,Mumbai,0
39860,100.94,Transfer,Delhi,0
39861,58.29,Transfer,Mumbai,0
39862,28.75,Transfer,Delhi,0
39863,144.48,Online Payment,Chennai,0
39864,19.9,POS Purchase,Hyderabad,0
39865,263.5,Transfer,Hyderabad,0
39866,16.29,Withdrawal,Delhi,0
39867,163.44,POS Purchase,Delhi,0
39868,55.21,Online Payment,Mumbai,0
39869,20.58,POS Purchase,Chennai,0
39870,51.48,Withdrawal,Mumbai,0
39871,25.05,POS Purchase,Mumbai,0
39872,14.62,POS Purchase,Bangalore,0
39873,27.33,POS Purchase,Bangalore,0
39874,202.04,POS Purchase,Hyderabad,0
39875,11.2,POS Purchase,Chennai,0
39876,359.5,Online Payment,Chennai,0
39877,0.5,Withdrawal,Hyderabad,0
39878,107.36,Online Payment,Chennai,0
39879,194.15,POS Purchase,Bangalore,0
39880,271.75,Transfer,Bangalore,0
39881,15.55,POS Purchase,Bangalore,0
39882,119.8,POS Purchase,Mumbai,0
39883,11.36,Withdrawal,Delhi,0
39884,43.48,Online Payment,Hyderabad,0
39885,131.65,Online Payment,Mumbai,0
39886,42.46,Transfer,Chennai,0
39887,37.6,Transfer,Delhi,0
39888,12.34,Transfer,Chennai,0
39889,6.87,POS Purchase,Hyderabad,0
39890,12.25,Online Payment,Delhi,0
39891,208.32,Transfer,Bangalore,0
39892,1.13,Withdrawal,Bangalore,0
39893,118.05,Online Payment,Delhi,0
39894,146.37,POS Purchase,Bangalore,0
39895,83.91,Online Payment,Bangalore,0
39896,131.22,Online Payment,Bangalore,0
39897,105.63,Online Payment,Hyderabad,0
39898,60.8,Online Payment,Delhi,0
39899,48.24,Transfer,Delhi,0
39900,283.59,Withdrawal,Mumbai,0
39901,357.33,POS Purchase,Chennai,0
39902,105.35,Online Payment,Chennai,0
39903,21.98,Online Payment,Mumbai,0
39904,59.4,Transfer,Chennai,0
39905,68.62,Transfer,Bangalore,0
39906,141.87,Online Payment,Delhi,0
39907,110.19,Withdrawal,Mumbai,0
39908,72.32,POS Purchase,Hyderabad,0
39909,114.06,Transfer,Bangalore,0
39910,2.44,Transfer,Hyderabad,0
39911,149.89,Withdrawal,Bangalore,0
39912,23.78,Transfer,Mumbai,0
39913,106.83,POS Purchase,Delhi,0
39914,12.1,Online Payment,Hyderabad,0
39915,12.16,POS Purchase,Delhi,0
39916,3.63,POS Purchase,Bangalore,0
39917,241.05,POS Purchase,Delhi,0
39918,92.78,Online Payment,Delhi,1
39919,44.94,Withdrawal,Delhi,0
39920,155.01,Online Payment,Delhi,0
39921,98.37,Transfer,Delhi,0
39922,96.78,Withdrawal,Chennai,0
39923,66.76,Withdrawal,Delhi,0
39924,0.8,Transfer,Hyderabad,0
39925,29.9,Transfer,Chennai,0
39926,11.55,Withdrawal,Hyderabad,0
39927,108.59,Transfer,Bangalore,0
39928,28.58,Withdrawal,Hyderabad,0
39929,59.81,Transfer,Chennai,0
39930,43.61,Withdrawal,Bangalore,0
39931,15.45,Online Payment,Bangalore,0
39932,317.89,Online Payment,Delhi,0
39933,270.93,Transfer,Hyderabad,0
39934,8.84,Transfer,Delhi,0
39935,175.66,Withdrawal,Delhi,0
39936,67.02,POS Purchase,Delhi,0
39937,148.61,Transfer,Delhi,0
39938,16.39,Online Payment,Chennai,0
39939,14.19,Transfer,Hyderabad,0
39940,221.42,Withdrawal,Chennai,0
39941,228.1,Withdrawal,Chennai,0
39942,62.72,Transfer,Bangalore,0
39943,204.14,Transfer,Delhi,0
39944,110.1,POS Purchase,Hyderabad,0
39945,20.46,POS Purchase,Hyderabad,0
39946,39.89,Withdrawal,Hyderabad,0
39947,14.63,POS Purchase,Hyderabad,0
39948,148.7,Online Payment,Delhi,0
39949,421.66,Transfer,Bangalore,0
39950,79.05,Transfer,Chennai,0
39951,106.67,Withdrawal,Bangalore,0
39952,137.08,Transfer,Bangalore,0
39953,25.39,Online Payment,Delhi,0
39954,40.95,Withdrawal,Bangalore,0
39955,53.16,Transfer,Mumbai,0
39956,90.29,Online Payment,Hyderabad,0
39957,190.04,Withdrawal,Mumbai,0
39958,29.33,Online Payment,Delhi,0
39959,63.66,Transfer,Hyderabad,0
39960,139.24,POS Purchase,Bangalore,0
39961,9.14,Withdrawal,Bangalore,0
39962,71.93,Transfer,Hyderabad,0
39963,15.59,Withdrawal,Delhi,0
39964,77.47,Withdrawal,Mumbai,0
39965,146.03,Withdrawal,Delhi,0
39966,27.04,Online Payment,Bangalore,0
39967,189.36,Withdrawal,Delhi,0
39968,40.77,POS Purchase,Delhi,0
39969,21.17,Transfer,Bangalore,0
39970,62.61,Online Payment,Hyderabad,0
39971,208.81,Withdrawal,Hyderabad,0
39972,7.14,Withdrawal,Mumbai,0
39973,39.69,Transfer,Delhi,0
39974,105.89,Online Payment,Chennai,0
39975,44.25,Online Payment,Hyderabad,0
39976,7.35,Withdrawal,Chennai,0
39977,40.35,Online Payment,Delhi,0
39978,172.01,POS Purchase,Delhi,0
39979,344.32,Withdrawal,Hyderabad,0
39980,4.06,Withdrawal,Bangalore,0
39981,84.23,Online Payment,Bangalore,0
39982,11.13,POS Purchase,Hyderabad,0
39983,114.07,POS Purchase,Mumbai,0
39984,0.79,Withdrawal,Bangalore,0
39985,1.49,POS Purchase,Mumbai,0
39986,150.0,POS Purchase,Delhi,0
39987,7.74,POS Purchase,Chennai,0
39988,36.41,Withdrawal,Hyderabad,0
39989,317.1,Transfer,Chennai,0
39990,421.63,Withdrawal,Delhi,0
39991,17.6,Transfer,Delhi,0
39992,82.3,POS Purchase,Bangalore,0
39993,81.9,POS Purchase,Bangalore,0
39994,60.22,Withdrawal,Mumbai,0
39995,258.63,Withdrawal,Mumbai,0
39996,140.26,Online Payment,Mumbai,0
39997,144.62,Online Payment,Mumbai,0
39998,31.41,POS Purchase,Bangalore,0
39999,56.97,Withdrawal,Mumbai,0
40000,66.83,Withdrawal,Mumbai,0
40001,35.51,Withdrawal,Hyderabad,0
40002,9.96,POS Purchase,Delhi,0
40003,13.51,Online Payment,Bangalore,0
40004,19.93,Withdrawal,Bangalore,0
40005,22.77,Withdrawal,Hyderabad,0
40006,27.74,Transfer,Hyderabad,0
40007,29.5,Online Payment,Hyderabad,0
40008,60.83,Withdrawal,Delhi,0
40009,71.25,Withdrawal,Bangalore,0
40010,36.94,Transfer,Hyderabad,0
40011,237.83,Online Payment,Mumbai,0
40012,80.55,Online Payment,Mumbai,0
40013,154.87,Withdrawal,Hyderabad,0
40014,258.02,Withdrawal,Hyderabad,0
40015,17.81,Withdrawal,Bangalore,0
40016,55.84,Transfer,Bangalore,0
40017,56.78,Transfer,Hyderabad,0
40018,43.77,Transfer,Chennai,0
40019,0.89,Transfer,Delhi,0
40020,169.27,Transfer,Delhi,0
40021,11.83,Online Payment,Delhi,0
40022,539.94,Withdrawal,Delhi,0
40023,148.26,Online Payment,Delhi,0
40024,86.75,Transfer,Hyderabad,0
40025,16.8,Withdrawal,Hyderabad,0
40026,72.44,POS Purchase,Chennai,0
40027,30.26,Withdrawal,Mumbai,0
40028,29.08,Withdrawal,Delhi,0
40029,176.92,Withdrawal,Chennai,0
40030,47.91,POS Purchase,Delhi,0
40031,59.92,Online Payment,Hyderabad,0
40032,185.13,Withdrawal,Hyderabad,0
40033,9.19,Online Payment,Delhi,0
40034,90.29,Online Payment,Delhi,0
40035,86.33,POS Purchase,Chennai,0
40036,55.38,POS Purchase,Hyderabad,0
40037,177.06,Withdrawal,Delhi,0
40038,286.28,Transfer,Chennai,0
40039,62.61,Transfer,Mumbai,0
40040,60.91,Transfer,Chennai,0
40041,69.73,Withdrawal,Chennai,0
40042,128.42,Transfer,Delhi,0
40043,110.28,Transfer,Mumbai,0
40044,25.21,POS Purchase,Bangalore,0
40045,6.6,POS Purchase,Mumbai,0
40046,298.09,Withdrawal,Bangalore,0
40047,30.26,Transfer,Chennai,0
40048,101.78,Withdrawal,Mumbai,0
40049,176.28,Transfer,Hyderabad,0
40050,35.71,Online Payment,Bangalore,0
40051,100.9,Withdrawal,Mumbai,0
40052,11.42,POS Purchase,Delhi,0
40053,350.43,Transfer,Bangalore,0
40054,5.99,Transfer,Bangalore,0
40055,57.66,Online Payment,Bangalore,0
40056,76.96,Online Payment,Delhi,0
40057,156.29,Online Payment,Hyderabad,0
40058,12.91,Online Payment,Hyderabad,0
40059,58.13,Online Payment,Chennai,0
40060,35.63,Online Payment,Chennai,0
40061,37.4,Transfer,Mumbai,0
40062,150.86,POS Purchase,Mumbai,0
40063,0.55,POS Purchase,Mumbai,0
40064,138.26,Withdrawal,Delhi,0
40065,166.28,Transfer,Hyderabad,0
40066,231.63,Transfer,Delhi,0
40067,98.59,POS Purchase,Delhi,0
40068,40.56,POS Purchase,Bangalore,0
40069,55.73,Withdrawal,Chennai,0
40070,349.78,Online Payment,Chennai,0
40071,213.02,Transfer,Hyderabad,0
40072,62.27,POS Purchase,Hyderabad,0
40073,286.58,Transfer,Bangalore,0
40074,173.14,POS Purchase,Bangalore,0
40075,231.35,Online Payment,Delhi,0
40076,114.88,Online Payment,Bangalore,0
40077,194.95,Transfer,Chennai,0
40078,222.35,POS Purchase,Mumbai,0
40079,9.65,Transfer,Mumbai,0
40080,335.86,Online Payment,Delhi,0
40081,40.59,Transfer,Delhi,0
40082,57.96,POS Purchase,Chennai,0
40083,156.98,Online Payment,Delhi,0
40084,109.33,Transfer,Chennai,0
40085,223.55,Withdrawal,Hyderabad,0
40086,51.18,Transfer,Mumbai,0
40087,46.73,Transfer,Chennai,0
40088,3.22,POS Purchase,Bangalore,0
40089,62.12,Online Payment,Chennai,0
40090,128.76,Online Payment,Mumbai,0
40091,35.84,Withdrawal,Mumbai,0
40092,62.12,Transfer,Bangalore,0
40093,24.77,Transfer,Chennai,0
40094,148.19,Transfer,Mumbai,0
40095,6.24,Online Payment,Chennai,0
40096,122.21,Online Payment,Delhi,0
40097,47.63,Transfer,Chennai,0
40098,4.25,Transfer,Mumbai,0
40099,192.05,Online Payment,Bangalore,0
40100,66.89,POS Purchase,Delhi,0
40101,91.46,Withdrawal,Bangalore,0
40102,131.69,Withdrawal,Bangalore,0
40103,106.44,Withdrawal,Hyderabad,0
40104,131.25,POS Purchase,Bangalore,0
40105,143.67,Transfer,Chennai,0
40106,88.95,Online Payment,Mumbai,0
40107,45.51,POS Purchase,Mumbai,0
40108,27.86,Withdrawal,Chennai,0
40109,233.2,Transfer,Bangalore,0
40110,350.41,Withdrawal,Hyderabad,0
40111,44.26,Withdrawal,Hyderabad,0
40112,11.91,POS Purchase,Chennai,0
40113,25.17,Transfer,Chennai,0
40114,111.07,POS Purchase,Mumbai,0
40115,18.99,Online Payment,Chennai,0
40116,151.47,POS Purchase,Delhi,0
40117,256.43,Online Payment,Bangalore,0
40118,331.46,Online Payment,Delhi,0
40119,0.94,Online Payment,Chennai,0
40120,317.38,Transfer,Bangalore,0
40121,134.78,Transfer,Chennai,0
40122,8.78,Withdrawal,Hyderabad,0
40123,53.66,Online Payment,Mumbai,0
40124,120.41,Transfer,Chennai,0
40125,313.93,POS Purchase,Delhi,0
40126,17.93,POS Purchase,Mumbai,0
40127,13.67,Transfer,Hyderabad,0
40128,63.93,Transfer,Hyderabad,0
40129,344.51,Withdrawal,Hyderabad,0
40130,355.36,Withdrawal,Chennai,0
40131,25.87,Withdrawal,Hyderabad,0
40132,38.47,POS Purchase,Mumbai,0
40133,238.63,POS Purchase,Chennai,0
40134,132.74,Online Payment,Chennai,0
40135,358.69,POS Purchase,Bangalore,0
40136,223.63,Transfer,Mumbai,0
40137,24.22,Withdrawal,Chennai,0
40138,142.6,Online Payment,Mumbai,0
40139,4.98,Online Payment,Chennai,0
40140,170.28,Transfer,Hyderabad,0
40141,92.02,Withdrawal,Bangalore,0
40142,312.59,Online Payment,Delhi,0
40143,321.97,Withdrawal,Bangalore,0
40144,5.22,Withdrawal,Bangalore,0
40145,17.5,Withdrawal,Mumbai,0
40146,66.2,POS Purchase,Mumbai,0
40147,211.61,Withdrawal,Delhi,0
40148,168.44,Withdrawal,Mumbai,0
40149,333.46,Transfer,Hyderabad,0
40150,96.26,Transfer,Mumbai,0
40151,29.65,Online Payment,Delhi,0
40152,2.54,Online Payment,Chennai,0
40153,25.22,Withdrawal,Mumbai,0
40154,112.48,Transfer,Bangalore,0
40155,260.74,Online Payment,Bangalore,0
40156,38.7,POS Purchase,Mumbai,0
40157,208.51,Transfer,Hyderabad,0
40158,50.24,Transfer,Bangalore,0
40159,36.86,Transfer,Hyderabad,0
40160,71.1,POS Purchase,Delhi,0
40161,58.39,Online Payment,Mumbai,0
40162,245.11,Online Payment,Chennai,0
40163,63.16,Online Payment,Bangalore,0
40164,32.48,Online Payment,Chennai,0
40165,184.87,Online Payment,Bangalore,0
40166,668.42,Transfer,Hyderabad,0
40167,104.46,POS Purchase,Bangalore,0
40168,28.83,Withdrawal,Delhi,0
40169,27.29,Online Payment,Hyderabad,0
40170,5.94,Withdrawal,Chennai,0
40171,8.04,Online Payment,Hyderabad,0
40172,246.49,Transfer,Bangalore,0
40173,10.15,Transfer,Delhi,0
40174,66.23,Withdrawal,Delhi,0
40175,119.77,Online Payment,Delhi,0
40176,189.95,Online Payment,Chennai,0
40177,18.79,POS Purchase,Hyderabad,0
40178,57.59,POS Purchase,Mumbai,0
40179,28.97,Transfer,Chennai,0
40180,29.55,POS Purchase,Hyderabad,0
40181,36.22,POS Purchase,Delhi,0
40182,88.46,Transfer,Bangalore,0
40183,1.67,Online Payment,Bangalore,0
40184,52.55,POS Purchase,Bangalore,0
40185,20.68,Withdrawal,Bangalore,0
40186,341.48,POS Purchase,Mumbai,0
40187,87.4,Transfer,Hyderabad,0
40188,202.57,Withdrawal,Hyderabad,0
40189,21.78,Transfer,Chennai,0
40190,166.08,Withdrawal,Bangalore,0
40191,53.58,Online Payment,Chennai,0
40192,19.56,POS Purchase,Bangalore,0
40193,143.23,POS Purchase,Mumbai,0
40194,143.55,Withdrawal,Mumbai,0
40195,549.38,Transfer,Delhi,1
40196,151.84,Transfer,Bangalore,0
40197,15.7,Withdrawal,Bangalore,0
40198,38.94,POS Purchase,Hyderabad,0
40199,60.1,Withdrawal,Mumbai,0
40200,13.54,Online Payment,Hyderabad,0
40201,155.14,POS Purchase,Chennai,0
40202,74.8,Transfer,Hyderabad,0
40203,289.05,Online Payment,Bangalore,0
40204,88.99,Online Payment,Hyderabad,0
40205,74.0,POS Purchase,Delhi,0
40206,7.41,Transfer,Hyderabad,0
40207,16.17,POS Purchase,Delhi,0
40208,189.4,Withdrawal,Bangalore,0
40209,467.52,Online Payment,Chennai,0
40210,53.64,POS Purchase,Mumbai,0
40211,166.12,POS Purchase,Delhi,0
40212,98.77,Online Payment,Mumbai,0
40213,319.56,Withdrawal,Chennai,0
40214,27.2,Transfer,Hyderabad,0
40215,78.71,POS Purchase,Chennai,0
40216,52.56,Online Payment,Chennai,0
40217,78.03,Online Payment,Bangalore,0
40218,31.31,Withdrawal,Delhi,0
40219,68.86,POS Purchase,Chennai,0
40220,98.03,Online Payment,Delhi,0
40221,8.47,Withdrawal,Delhi,0
40222,135.86,POS Purchase,Chennai,0
40223,122.6,Transfer,Mumbai,0
40224,212.41,Transfer,Chennai,0
40225,55.49,POS Purchase,Bangalore,0
40226,6.37,POS Purchase,Hyderabad,0
40227,61.89,POS Purchase,Hyderabad,0
40228,14.8,POS Purchase,Bangalore,0
40229,104.26,Withdrawal,Chennai,0
40230,4.83,Online Payment,Chennai,0
40231,46.84,Withdrawal,Chennai,0
40232,8.65,Online Payment,Mumbai,0
40233,0.34,Withdrawal,Hyderabad,0
40234,323.29,POS Purchase,Mumbai,0
40235,555.38,Withdrawal,Delhi,0
40236,81.08,Online Payment,Delhi,0
40237,27.31,Transfer,Bangalore,0
40238,242.02,POS Purchase,Mumbai,0
40239,256.44,Transfer,Chennai,0
40240,192.76,Online Payment,Chennai,0
40241,78.61,POS Purchase,Mumbai,0
40242,7.76,POS Purchase,Chennai,0
40243,9.26,POS Purchase,Chennai,0
40244,226.93,Transfer,Mumbai,0
40245,208.61,Transfer,Delhi,0
40246,56.99,Online Payment,Mumbai,0
40247,39.77,Online Payment,Hyderabad,0
40248,103.32,Withdrawal,Hyderabad,0
40249,164.5,Online Payment,Hyderabad,0
40250,131.56,Withdrawal,Bangalore,0
40251,95.61,Transfer,Bangalore,0
40252,26.33,Online Payment,Delhi,0
40253,30.45,POS Purchase,Mumbai,0
40254,128.76,Withdrawal,Delhi,0
40255,162.26,Withdrawal,Hyderabad,0
40256,12.35,Withdrawal,Hyderabad,0
40257,20.74,Transfer,Bangalore,0
40258,114.09,Withdrawal,Hyderabad,0
40259,49.26,Online Payment,Bangalore,0
40260,82.85,Withdrawal,Delhi,0
40261,95.4,POS Purchase,Mumbai,0
40262,149.7,Transfer,Mumbai,0
40263,163.84,Transfer,Mumbai,0
40264,32.86,Online Payment,Mumbai,0
40265,77.94,POS Purchase,Chennai,0
40266,13.18,Transfer,Delhi,0
40267,184.53,Transfer,Bangalore,0
40268,186.72,Transfer,Delhi,0
40269,35.6,Online Payment,Delhi,0
40270,17.51,Online Payment,Chennai,0
